Date	Depth	NH4	Nitrit	Nitrate	Norg_par	Norg_dis	Ntot	Oxygen
23-Sep-12	20	0.442	0.002	-	0	0.126	0.57	0.1
23-Sep-12	25	0.498	0.002	-	0.07	0.11	0.68	0.1
23-Sep-12	30	0.641	0.002	-	0	0.097	0.74	0.1
23-Sep-12	35	0.916	0.002	-	0	0.212	1.13	0.1
23-Sep-12	37	0.977	0.002	-	0.05	0.241	1.27	0.1
09-Oct-12	1	0.011	0.002	0.01	0.01	0.257	0.29	7.8
09-Oct-12	3	0.021	0.002	0.02	0	0.337	0.38	7.8
09-Oct-12	5	0.015	0.002	0.012	0.03	0.241	0.3	7.4
09-Oct-12	10	0.01	0.002	0.01	0.05	0.228	0.3	7.2
09-Oct-12	15	0.011	0.002	0.017	0.12	0.14	0.29	7.2
09-Oct-12	16	0.009	0.002	0.014	0.12	0.165	0.31	7.5
09-Oct-12	17	0.289	0.002	0.015	0.1	0.184	0.59	0.1
09-Oct-12	18	0.336	0.002	-	0.06	0.192	0.59	-
09-Oct-12	20	0.399	0.002	-	0.11	0.139	0.65	0.6
09-Oct-12	25	0.598	0.002	-	0.06	0.1	0.76	0.1
09-Oct-12	30	0.674	0.002	-	0	0.184	0.86	0.1
09-Oct-12	35	1.06	0.002	-	0.07	0.148	1.28	0.1
14-Oct-12	1	0.011	0.002	0.017	0.2	0.09	0.32	8.5
14-Oct-12	3	0.029	0.002	0.029	0.08	0.11	0.25	8.7
14-Oct-12	5	0.023	0.002	0.024	0	0.191	0.24	8.7
14-Oct-12	10	0.014	0.002	0.019	0.02	0.195	0.25	8.4
14-Oct-12	15	0.034	0.002	0.033	0.05	0.181	0.3	8
14-Oct-12	16	0.168	0.002	0.026	0.16	0.054	0.41	3.2
14-Oct-12	17	0.224	0.002	0.026	0.09	0.198	0.54	1.8
14-Oct-12	20	0.436	0.002	-	0.04	0.202	0.68	0.1
14-Oct-12	25	0.411	0.002	-	0	0.217	0.63	0.1
14-Oct-12	30	0.644	0.002	-	0.02	0.094	0.76	0.1
14-Oct-12	35	0.886	0.002	-	0.02	0.222	1.13	0.1
21-Oct-12	1	0.005	0.002	0.007	0.05	0.266	0.33	8.9
21-Oct-12	3	0.006	0.002	-	0.01	0.252	0.27	8.4
21-Oct-12	5	0.005	0.002	-	0.01	0.183	0.2	8.3
21-Oct-12	10	0.005	0.002	-	0	0.193	0.2	8
21-Oct-12	15	0.005	0.002	-	0.01	0.203	0.22	7.9
21-Oct-12	17	0.056	0.002	-	0	0.242	0.3	5.9
21-Oct-12	18	0.142	0.002	-	0.11	0.176	0.43	4.2
21-Oct-12	19	0.41	0.002	-	0	0.328	0.74	-
21-Oct-12	20	0.435	0.002	-	0.02	0.343	0.8	0.1
21-Oct-12	25	0.634	0.002	-	0	0.154	0.79	0.1
21-Oct-12	30	0.78	0.002	-	0.19	0.348	1.32	0.1
21-Oct-12	35	1.11	0.002	-	0.13	0.218	1.46	0.1
28-Oct-12	1	0.031	0.002	0.015	0.19	0.052	0.29	8.2
28-Oct-12	3	0.024	0.002	0.009	0.09	0.135	0.26	7.7
28-Oct-12	5	0.025	0.002	0.011	0.25	0.072	0.36	7.5
28-Oct-12	10	0.027	0.002	0.008	0.26	0.073	0.37	7.7
28-Oct-12	15	0.03	0.002	0.009	0.21	0.099	0.35	7.2
28-Oct-12	18	0.084	0.002	0.01	0.2	0.074	0.37	6.5
28-Oct-12	19	0.54	0.002	-	0.08	0.238	0.86	0.1
28-Oct-12	20	0.399	0.002	-	0.28	0.059	0.74	1.3
28-Oct-12	25	0.572	0.002	-	0.31	0.006	0.89	0.1
28-Oct-12	30	0.681	0.002	-	0.277	0	0.96	0.1
28-Oct-12	35	1.05	0.002	-	0.238	0	1.29	0.1
05-Nov-12	1	0.018	0.002	0.01	0	0.2	0.23	8
05-Nov-12	3	0.016	0.002	0.009	0.04	0.133	0.2	8.1
05-Nov-12	5	0.016	0.002	0.006	0.11	0.136	0.27	8
05-Nov-12	10	0.017	0.002	0.008	0.09	0.113	0.23	7.7
05-Nov-12	15	0.022	0.002	0.009	0.04	0.127	0.2	7.5
05-Nov-12	18	0.024	0.002	0.009	0.07	0.145	0.25	7.8
05-Nov-12	19	0.159	0.002	0.006	0.17	0.103	0.44	4.9
05-Nov-12	20	0.323	0.002	-	0.06	0.205	0.59	2.3
05-Nov-12	25	0.511	0.002	-	0.02	0.067	0.6	0.1
05-Nov-12	30	0.696	0.002	-	0.06	0.042	0.8	0.1
12-Nov-12	1	0.063	0.002	0.02	0.04	0.155	0.28	6.9
12-Nov-12	3	0.066	0.002	0.019	0.07	0.163	0.32	6.8
12-Nov-12	5	0.064	0.002	0.015	0.11	0.149	0.34	6.9
12-Nov-12	10	0.064	0.002	0.017	0.08	0.147	0.31	6.8
12-Nov-12	15	0.063	0.002	0.011	0.07	0.154	0.3	6.7
12-Nov-12	19	0.137	0.002	0.017	0.13	0.134	0.42	0.9
12-Nov-12	20	0.368	0.002	-	0.05	0.23	0.65	1.2
12-Nov-12	21	0.477	0.002	-	0.03	0.201	0.71	0.2
12-Nov-12	25	0.564	0.002	-	0.01	0.174	0.75	0.1
12-Nov-12	30	0.767	0.002	-	0	0.121	0.89	0.1
12-Nov-12	35	1.08	0.002	-	0.07	0.198	1.35	0.1
18-Nov-12	1	0.068	0.002	0.015	0.1	0.035	0.22	7.5
18-Nov-12	3	0.066	0.002	0.014	0.11	0.078	0.27	7.5
18-Nov-12	5	0.069	0.002	0.014	0.13	0.055	0.27	7.3
18-Nov-12	10	0.069	0.002	0.013	0.05	0.106	0.24	-
18-Nov-12	15	0.085	0.002	0.013	0.11	0.04	0.25	7.1
18-Nov-12	19	0.092	0.002	0.012	0.16	0.064	0.33	6.9
18-Nov-12	20	0.227	0.002	0.01	0.03	0.071	0.34	4.5
18-Nov-12	21	0.484	0.002	-	0.14	0.164	0.79	0.2
18-Nov-12	25	0.726	0.002	-	0.32	0.132	1.18	0.1
18-Nov-12	30	1.04	0.002	-	0	0.268	1.31	0.1
18-Nov-12	35	1.27	0.002	-	0	0.128	1.4	0.1
25-Nov-12	1	0.111	0.002	0.016	0.03	0.041	0.2	7
25-Nov-12	3	0.115	0.002	0.018	0.05	0.025	0.21	6.9
25-Nov-12	5	0.117	0.002	0.02	0.05	0.021	0.21	7
25-Nov-12	10	0.115	0.002	0.019	0.07	0.034	0.24	7
25-Nov-12	15	0.116	0.002	0.016	0.07	0.036	0.24	6.9
25-Nov-12	20	0.119	0.002	0.015	0.03	0.034	0.2	6.8
25-Nov-12	21	0.236	0.002	0.019	0.03	0.043	0.33	3.9
25-Nov-12	22	0.41	0.002	-	0.12	0.058	0.59	2.3
25-Nov-12	23	0.623	0.002	-	0.02	0.045	0.69	1
25-Nov-12	25	0.708	0.002	-	0.01	0.03	0.75	0.1
25-Nov-12	30	0.813	0.002	-	0	0	0.77	0.1
25-Nov-12	35	1.18	0.002	-	0.088	0	1.27	0.1
02-Dec-12	1	0.135	0.002	0.021	0.08	0.092	0.33	6.9
02-Dec-12	3	0.136	0.002	0.021	0.09	0.121	0.37	7
02-Dec-12	5	0.136	0.002	0.02	0	0.092	0.25	7
02-Dec-12	10	0.138	0.002	0.02	0.11	0.07	0.34	6.8
02-Dec-12	15	0.141	0.002	0.025	0.04	0.092	0.3	6.8
02-Dec-12	20	0.147	0.002	0.022	0.07	0.129	0.37	6.6
02-Dec-12	22	0.154	0.002	0.021	0.04	0.143	0.36	6.7
02-Dec-12	23	0.462	0.002	0	0	0.086	0.55	4.5
02-Dec-12	24	0.955	0.003	0	0.06	0.092	1.11	0.1
02-Dec-12	25	1	0.006	0	0.02	0.144	1.17	0.1
02-Dec-12	30	1.26	0.002	0	0	0.198	1.46	0.1
02-Dec-12	35	1.49	0.002	0	0.14	0.198	1.83	0.1
09-Dec-12	1	0.17	0.002	0.024	0.1	0.054	0.35	7
09-Dec-12	3	0.177	0.002	0.023	0.06	0.048	0.31	7
09-Dec-12	5	0.174	0.002	0.022	0.02	0.092	0.31	6.7
09-Dec-12	10	0.177	0.002	0.022	0.02	0.089	0.31	6.4
09-Dec-12	15	0.174	0.002	0.021	0	0.113	0.31	6.5
09-Dec-12	20	0.196	0.002	0.026	0	0.046	0.27	6.7
09-Dec-12	23	0.671	0.002	0	0.03	0.197	0.9	0.1
09-Dec-12	24	0.83	0.002	0	0.04	0.238	1.11	0.1
09-Dec-12	25	1.43	0.002	0	0.118	0	1.55	0.1
09-Dec-12	30	1.12	0.002	0	0.108	0	1.23	0.1
09-Dec-12	35	1.48	0.002	0	0	0.228	1.71	0.1
16-Dec-12	1	0.201	0.002	0.024	0.03	0.113	0.37	7.4
16-Dec-12	3	0.2	0.002	0.023	0.1	0.055	0.38	7.1
16-Dec-12	5	0.204	0.002	0.021	0.14	0.053	0.42	7
16-Dec-12	10	0.21	0.002	0.021	0.12	0.077	0.43	7.1
16-Dec-12	15	0.21	0.002	0.018	0.08	0.06	0.37	6.8
16-Dec-12	20	0.233	0.002	0.02	0	0.105	0.36	6.6
16-Dec-12	21	0.55	0.002	0	0.09	0.038	0.68	1.8
16-Dec-12	22	0.755	0.003	0	0.03	0.022	0.81	0.1
16-Dec-12	25	0.815	0.002	0	0.06	0.093	0.97	0.1
16-Dec-12	30	1.14	0.002	0	0.03	0.128	1.3	0.1
16-Dec-12	35	1.46	0.002	0	0.05	0.038	1.55	0.1
23-Dec-12	1	0.249	0.002	0.024	0.08	0.185	0.54	6.1
23-Dec-12	3	0.245	0.003	0.024	0	0.198	0.47	6.1
23-Dec-12	5	0.247	0.002	0.022	0	0.199	0.47	6.2
23-Dec-12	10	0.252	0.002	0.023	0	0.203	0.48	6.1
23-Dec-12	15	0.258	0.002	0.023	0.01	0.177	0.47	6.1
23-Dec-12	19	0.621	0.002	0	0.07	0.197	0.89	0.2
23-Dec-12	20	0.9	0.002	0	0.04	0.168	1.11	0.1
23-Dec-12	21	0.873	0.002	0	0.14	0.255	1.27	0.1
23-Dec-12	25	1.37	0.002	0	0.08	0.188	1.64	0.1
23-Dec-12	30	1.42	0.002	0	0.12	0.138	1.68	0.1
23-Dec-12	35	1.54	0.002	0	0.18	0.118	1.84	0.1
30-Dec-12	1	0.167	0.065	0.074	0.06	0.074	0.44	6.9
30-Dec-12	3	0.176	0.067	0.084	0.03	0.083	0.44	6.9
30-Dec-12	5	0.174	0.066	0.076	0.03	0.044	0.39	7
30-Dec-12	10	0.174	0.066	0.075	0.01	0.065	0.39	6.9
30-Dec-12	15	0.18	0.067	0.075	0	0.048	0.37	6.8
30-Dec-12	20	0.179	0.066	0.086	0	0.089	0.42	6.8
30-Dec-12	25	0.234	0.056	0.069	0.03	0.001	0.39	5.5
30-Dec-12	27	0.453	0.028	0	0	0.149	0.63	3.1
30-Dec-12	28	0.738	0.003	0	0.09	0.129	0.96	0
30-Dec-12	30	1.02	0.007	0	0.14	0.033	1.2	0
30-Dec-12	35	1.29	0.012	0	0.168	0	1.47	0
