Date	Depth	NH4	Nitrit	Nitrate	Norg_par	Norg_dis	Ntot	Oxygen
11-Dec-11	1	0.217	0.005	0.063	0	0.035	0.32	6.6
11-Dec-11	3	0.213	0.005	0.063	0.03	0.019	0.33	6.2
11-Dec-11	5	0.217	0.005	0.064	0.02	0.014	0.32	6.4
11-Dec-11	10	0.213	0.004	0.064	0	0.049	0.33	6.4
11-Dec-11	15	0.213	0.006	0.063	0	0.018	0.3	6.4
11-Dec-11	20	0.213	0.007	0.07	0.02	0.04	0.35	7.2
11-Dec-11	25	0.214	0.005	0.065	0.046	0	0.33	6.4
11-Dec-11	30	0.215	0.005	0.065	0.02	0.025	0.33	6.5
11-Dec-11	32	0.29	0.004	0.059	0.06	0.007	0.42	5.8
11-Dec-11	33	0.462	0.004	0.05	0	0.034	0.55	3.5
11-Dec-11	34	0.65	0.004	-	0.04	0.126	0.82	1.3
11-Dec-11	35	0.9	0.003	-	0.02	0.077	1	0.1
18-Dec-11	1	0.234	0.004	0.067	0	0.125	0.43	7
18-Dec-11	3	0.227	0.004	0.063	0.03	0.086	0.41	6.7
18-Dec-11	5	0.225	0.003	0.062	0	0.1	0.39	7
18-Dec-11	10	0.229	0.004	0.06	0.02	0.107	0.42	6.9
18-Dec-11	15	0.227	0.004	0.062	0.02	0.107	0.42	6.8
18-Dec-11	20	0.226	0.004	0.059	0.08	0.051	0.42	6.8
18-Dec-11	25	0.222	0.004	0.067	0.05	0.047	0.39	6.9
18-Dec-11	30	0.23	0.004	0.064	0.03	0.052	0.38	6.8
18-Dec-11	33	-	-	-	-	-	-	-
18-Dec-11	35	0.518	0.002	-	0.27	0.08	0.87	0.6
25-Dec-11	1	0.277	0.005	0.066	0.07	0.132	0.55	6.3
25-Dec-11	3	0.273	0.005	0.068	0.06	0.134	0.54	6.7
25-Dec-11	5	0.276	0.005	0.064	0.08	0.145	0.57	6.7
25-Dec-11	10	0.277	0.005	0.064	0.15	0.104	0.6	6.7
25-Dec-11	15	0.273	0.005	0.066	0.07	0.126	0.54	6.6
25-Dec-11	20	0.277	0.005	0.069	0.09	0.129	0.57	6.5
25-Dec-11	25	0.315	0.005	0.063	0.07	0.117	0.57	4.4
25-Dec-11	30	0.342	0.005	0.064	0.02	0.149	0.58	5.5
25-Dec-11	35	0.639	0.005	-	0.13	0.106	0.88	2.4
